Id,Prediction
127,8.020446445355367e-05
128,0.9989031190416786
129,0.9999791438057882
130,0.9999933574793833
131,0.0001864920622517402
132,0.011100095447583943
133,0.9902008843579436
134,3.4085438765772524e-05
135,0.0028045120650725315
136,0.9914532212757047
137,0.00043297686040734374
138,0.9994999909611516
139,0.9943823309956775
140,0.9444084570528689
141,0.9997205866274318
142,0.9998909989625011
143,0.0052764905547259475
144,0.7710286041026716
145,0.00043732818146299373
146,0.997031010339842
147,0.9980966893962431
148,0.07102006575512627
149,0.006171473680732898
150,0.9999789952285651
151,0.005600112397742819
152,0.9977429916117329
153,0.9990845485586932
154,0.9973522329607712
155,0.0002128126825460878
156,0.0006487540075504418
157,0.9999618760231533
158,0.9979833919519471
159,0.0012272776393400095
160,0.000270414513645228
161,0.9998824868528481
162,0.9996753535430316
163,0.7506714688175895
164,0.9933827833042943
165,0.9978054328407219
166,0.003315363749351107
167,0.999997229049891
168,0.0008380424817408668
169,0.9982607710085518
170,0.9958640761173346
171,8.580941272065315e-05
172,0.0007547704436566525
173,0.9980308209727962
174,0.997893207688014
175,0.9994899463333483
176,0.9941613935414843
177,0.9982816476054546
178,0.030493141454010362
179,2.70914085604904e-07
180,0.9998219104875742
181,0.9995138647876742
182,0.013077286550407283
183,0.0007738774674156582
184,0.0007633612234590365
185,0.999083663326358
186,0.02167134335909384
187,0.9998754815426351
188,6.023124061434171e-06
189,0.9999914136003013
190,0.7906415646252858
191,0.23199456700803653
192,0.988271713675185
193,0.9984429184837489
194,0.0006853823840171989
195,0.000556631053483216
196,0.002125122349875126
197,0.9963748482925286
198,0.9997825460132168
199,0.002993477168604431
200,6.990530043590818e-05
201,0.023487230295304407
202,0.9990895274056455
203,0.01954122702034225
204,0.9965536994314119
205,0.17495106010017059
206,0.004735988026507227
207,0.9989806571605332
208,0.00020256366511910842
209,0.9995081140361413
210,0.00010780369030528014
211,0.0001512368695340795
212,0.9996136455364364
213,0.9991336229302151
214,0.03584423687878787
215,0.9959990100053007
216,0.9974721056736279
217,0.8532201459964353
218,0.9919519484024808
219,0.9649966212145071
220,0.3433386091466813
221,0.0007270488852300618
222,1.4997011143233288e-06
223,0.9977665763311035
224,0.028627547952859145
225,0.9992283719905655
226,0.9991650950166516
227,9.572990990438565e-05
228,0.9668769122654352
229,0.0009632384173061899
230,0.6766105145105769
231,0.8282037040693208
232,0.0016125913430358179
233,0.9978714725701922
234,6.11331216835278e-07
235,0.0006027320564081062
236,7.022605004776812e-07
237,1.885971590383591e-05
238,0.010065443784521688
239,0.0018572280792032417
240,0.9999882904438054
241,0.936853600193701
242,9.607226790680275e-05
243,0.9999656529156866
244,0.9989287305939031
245,0.9852673803548244
246,0.8845345557449862
247,9.310308519731076e-05
248,0.9984664466515761
249,0.999577925554346
250,6.1579668985942175e-06
251,0.22008516092934677
252,0.9964812570330398
253,0.9950428532063594
254,0.0016672457710324331
255,0.0010135104652944388
256,0.004101720742107172
257,0.00026134634499601757
258,0.9997105273579068
259,0.9970239037300156
260,0.9990854759960407
261,1.2057209579877051e-05
262,0.9981999424539837
263,0.9954499001208927
264,6.187419115970895e-07
265,0.0001664319409875735
266,0.008226410222087002
267,0.9999188024128326
268,0.0026731609280565964
269,0.0002232437570812487
270,2.1662629217897e-06
271,0.11896384991061601
272,0.9999339619300374
273,0.9895383882195516
274,0.9999552794849855
275,0.9994974586830825
276,0.02226184346832814
277,7.418731656444632e-06
278,0.9998915039242184
279,0.9960054514247008
280,0.03710616702223755
281,0.9995122744811844
282,0.9742529294264797
283,0.9997681237299325
284,0.9998880271509089
285,0.998646335784725
286,0.9976927657458606
287,0.9779071506627568
288,0.9991969114308047
289,0.0034720034513535084
290,0.999542107437891
291,0.0001768502237462802
292,0.0005154727668869043
293,0.00020281491818217748
294,0.9995364876752848
295,1.0605218399972609e-05
296,0.9996137011898169
297,0.05551018301499368
298,0.9969199916122945
299,2.8284282603732203e-05
300,3.426689355322873e-06
301,0.9991139749907612
302,0.0012513887305098826
303,0.9973139898109789
304,0.999624756709709
305,0.0023044277232688393
306,0.9995052653720784
307,0.00021200898424336668
308,2.9043179426843157e-05
309,0.9692375075573807
310,0.9997214443673696
311,0.9999702335089435
312,0.7074175002986697
313,0.00027539580037357487
314,3.749308878297462e-05
315,0.9994933595915182
316,0.9999979139341506
317,4.0817606150862155e-09
318,0.9732944104215019
319,0.9999392247931506
320,0.9989136904648575
321,0.9998607895995342
322,2.18113062526056e-05
323,0.00440323263659149
324,0.9981684192673925
325,0.9983308594150977
326,0.11458297072225546
327,0.999819328505289
328,0.055248395188108756
329,0.9999904562761721
330,0.9921399301128413
331,0.6897719712470044
332,0.9999731237644006
333,0.9948621372954802
334,0.0059724019970618155
335,0.00035509887933129363
336,0.004427702719433825
337,0.9998435576645498
338,0.05718646327791536
339,0.00019848334929749065
340,0.0006590897183334546
341,0.0016771123383244125
342,0.9974040437015823
343,0.9981642307968196
344,0.026119555970969276
345,0.9978006743086286
346,8.040213559310068e-05
347,0.999787915037406
348,0.9815982629308947
349,0.9998729738167829
350,0.9962498939896105
351,0.999414253630239
352,0.017351026390916024
353,0.9999833491673618
354,0.9995454836824431
355,0.0006097734211453367
356,0.9996953690094592
357,0.0001112003394753323
358,6.806407418241906e-05
359,2.9079841785502325e-06
360,0.011885056332248574
361,0.0009492583050229661
362,0.9982930626414317
363,0.0007612648964929597
364,0.9990167690769963
365,0.9979164567239979
366,0.991315719194079
367,0.9543905525710337
368,0.9972583051336382
369,0.0007470563575181943
370,0.001625742448753597
371,2.4056332905030114e-07
372,0.9997263485564307
373,0.009667298487603816
374,0.9971536972421822
375,0.9514765644186103
376,0.00043361972813714297
377,0.9931347928759108
378,0.0027865999058036884
379,0.9967581191432419
380,0.9986976613741809
381,0.000378865108533634
382,0.02022665377125099
383,0.864305025663224
384,0.9913461177653125
385,0.9893529869777666
386,0.00015145566918150973
387,0.0002836805453164317
388,2.9993201539059874e-05
389,0.46311408078227545
390,0.9458842140712986
391,0.999398154672895
392,0.1675820635325388
393,0.052179522813543516
394,0.007782537534110018
395,0.9934835285078952
396,0.003068147035467583
397,6.418009313011519e-05
398,0.9958535837969673
399,0.030291484799094503
400,0.9995991727302812
401,0.9999257002909584
402,0.9933871430664033
403,0.02343465721339468
404,0.0003808559696464033
405,0.0009380164754068512
406,1.7430634375512655e-05
407,0.026191759843559707
408,0.004678711669578218
409,0.9998511275573163
410,0.9999493444507441
411,0.9940808283854916
412,0.0064033005478131
413,0.9936496377155304
414,0.0015458479348727304
415,0.00037396252521484485
416,8.528039811475684e-05
417,2.0678475437552213e-05
418,0.0035678626015728803
419,0.8393930366226608
420,0.9999984352435707
421,0.00015181757692322463
422,0.9785661311877072
423,0.040088322503546374
424,0.9988278486601582
425,6.867162407322128e-07
426,0.9966911756971845
427,0.0013694504766817348
428,8.734068357649143e-05
429,0.6266766386612557
430,0.9936182928125693
431,4.474063435711062e-07
432,0.0005220685647494259
433,0.9993447559602041
434,0.001199198178614321
435,5.547640442943132e-06
436,0.9995865210575583
437,0.999975042314219
438,1.2380762842101086e-07
439,0.9888714658410428
440,0.9997323241161232
441,0.9948070867940467
442,3.2323416619604506e-05
443,0.0005727191985818499
444,0.9995753229294608
445,0.002522736094293266
446,0.9999411526764004
447,0.9999976088202843
448,0.9998956839166651
449,0.0038390154968989325
450,0.024599306251722634
451,0.9951387916470424
452,5.619022817772839e-06
453,0.00033798231865292226
454,0.0011276931125145432
455,0.2084019474208073
456,0.0007264120975641852
457,2.7497178100598813e-07
458,3.4962575882262922e-06
459,0.000587638901273192
460,0.99800617649065
461,0.012816107079290808
462,0.00183555730918221
463,0.9886716826185632
464,0.9955751083056747
465,5.428907386910319e-05
466,0.7269956802338113
467,5.526576471238561e-08
468,0.6789780952836059
469,0.0011205822438659716
470,0.012376760938015697
471,0.9932159599910094
472,0.00014778593561152342
473,5.0233868734163035e-05
474,0.9860814943629475
475,7.035997931802677e-06
476,1.2722898091526668e-05
477,0.03046003850565946
478,0.003792819096737134
479,6.901461589928216e-07
480,0.9998643022686486
481,0.9973237917567648
482,0.0021897321837699305
483,0.9961717059447575
484,0.9993428721344833
485,0.0005616283500956256
486,0.9951166345619321
487,0.5301849408039497
488,0.9964488700618785
489,0.0008387712761570831
490,0.00013333750633804606
491,0.036469171283986336
492,0.028285759769027086
493,0.0013130317627080207
494,0.9995500846736619
495,0.99997742156404
496,0.9977165128235503
497,0.00037121486877510635
498,0.0004922519918101559
499,0.2277058914765521
500,0.000918403851374156
501,0.005325746213147056
502,0.9999581297754718
503,0.0013238356680815768
504,0.997024802599017
505,0.9999931070457835
506,0.00332798967388201
507,7.310209042702191e-05
508,0.09823719840770415
509,0.00018998866520646165
510,0.9669534296927091
511,0.9839702070939756
512,0.0015637999818399982
513,0.9985153140230748
514,0.9998624812989436
515,0.999553126811254
516,0.9818070167359468
517,0.9999944902648376
518,0.9999952136070247
519,0.9866675962156694
520,0.0003355154497865224
521,0.999552949338313
522,0.5998530299730351
523,0.00012768924798496517
524,0.011932095259638882
525,2.037689660446718e-06
526,0.9808273456861188
527,3.9047987273916795e-05
528,7.737275846115255e-09
529,0.00040705055415155884
530,0.9975641166264093
531,0.9860303024663194
532,0.9999886948286251
533,0.9812822528724757
534,0.0012917129017076304
535,0.00033276320513538754
536,0.9996871144298926
537,0.9963117114357436
538,0.9977345956061955
539,0.9918231202975288
540,0.9975876771825964
541,0.9901625752069051
542,0.997701681496947
543,0.9977970570587743
544,0.0005570552306853147
545,7.223389261979778e-05
546,0.9855011728430029
547,0.9999319554656546
548,0.9907697799347355
549,0.001794595390935419
550,0.9995441548166681
551,6.823755342225918e-05
552,0.9952848303858914
553,0.9975910365220935
554,0.9941452135852621
555,0.9998362050918169
556,0.9928417674350698
557,0.051514941735603684
558,0.9996246311225809
559,0.43258306520508427
560,0.9999984561970573
561,0.010874386434045102
562,0.00012697911359333452
563,0.9904097864590311
564,0.9993333986841458
565,0.9995339951816378
566,2.294148124867676e-05
567,0.998529994986316
568,0.5836925356202965
569,0.9997111951165594
570,1.2917601111365905e-06
571,0.9991894848213343
572,0.9999820948704835
573,0.9986571628711508
574,0.9459130067858904
575,0.9959413802703986
576,0.9977386111332356
577,0.00038327045935027164
578,0.997757017822435
579,0.9493306779264911
580,7.832943079761381e-06
581,0.0002597167371955536
582,0.9983202977396923
583,0.999942442438631
584,0.9999704541324275
585,0.9999568991995378
586,0.0007875514847994598
587,0.0001686220364394962
588,0.999185725262921
589,5.6386750294313226e-06
590,0.9999800506474933
591,0.9994512678834396
592,0.6783078598217585
593,0.9993493245107774
594,0.00039021296407485345
595,0.9970761654734643
596,0.9951678885558699
597,0.9986822111010167
598,0.0002200984616574354
599,0.00027862993572528975
600,0.009770292889498279
601,0.0012382271745915447
602,0.0024823760943381667
603,0.9998938276105589
604,0.9993113946258751
605,0.9889879314465134
606,2.0936413740343094e-05
607,2.1112057889034844e-05
608,7.278409120299822e-06
609,2.5861286457907706e-06
610,1.9387943439505344e-05
611,1.3508549763116022e-06
612,0.00010001442243760521
613,0.00018192531344888392
614,9.872260577292212e-05
615,0.9993049388596386
616,0.0013797564582254
617,0.00025630280691686067
618,0.004540758167018407
619,0.997386257287568
620,3.120047658200569e-05
621,0.858597726836245
622,0.23514557083566157
623,0.005575554055814923
624,0.000983537887818742
625,0.9973901570095481
626,0.9999242078210514
627,0.9999990546146655
628,0.9999900644932258
629,0.007364777646080063
630,0.9963875340838546
631,0.020745061600659667
632,0.9719199147858331
633,0.9600828178859668
634,0.00799394632526739
635,0.9987755706338034
636,0.9963301801626985
637,0.9983925404090808
638,0.9975057452358829
639,9.944741665660155e-05
640,6.0294529585272885e-06
641,0.9974501757036408
642,0.9999335260305805
643,0.9999552943753954
644,0.09524349084673096
645,0.9909900263555687
646,0.0006720493837587546
647,0.9995172840744845
648,1.4433609232419281e-05
649,0.9161592501030092
650,0.0001175988978793238
651,8.231327159293117e-06
652,0.9992698429786314
653,0.9993936546162091
654,5.166036988980447e-05
655,0.00018370828688706387
656,0.00017359193405749055
657,6.1006169540513225e-06
658,0.9997424342288183
659,0.9975108491400081
660,0.9586457464325746
661,2.4205720683209527e-06
662,0.9984278011172028
663,0.008903752808922182
664,0.013636906543967235
665,0.9985894597459395
666,0.03283559652928595
667,0.00023551472645148185
668,0.9992628621221628
669,0.9991531075188845
670,0.00017259617866713543
671,0.00017654597951615434
672,2.8236745504968727e-05
673,0.995862583398868
674,6.340964627478373e-07
675,1.1181541939746583e-06
676,0.9904312130357722
677,3.0570215625901545e-07
678,2.696302265075436e-07
679,0.02118317899033165
680,0.8342891073815173
681,0.9996481908168467
682,0.001330389595960823
683,0.9992480929483016
684,2.430389297518045e-06
685,0.9996782965549067
686,0.9991734508796521
687,0.999112505451463
688,0.9972454751579668
689,0.0001108501539414391
690,0.9998701452572191
691,0.009409402601303551
692,0.9939665404417374
693,0.013804069664281814
694,5.892449889790393e-07
695,0.9999937497094956
696,0.9982231750526565
697,0.0032653161379548523
698,0.9993896136441559
699,0.9661870044629416
700,0.9992918443440318
701,0.0006827394612743603
702,0.015337504653224587
703,0.4367506436335017
704,0.9891838493559827
705,0.0058737813048538486
706,0.9993100822004766
707,0.99574531502792
708,0.9996416756490258
709,0.9849055427441783
710,0.9999814169911188
711,0.002980133005273113
712,0.007864633744333419
713,0.9987230362695857
714,0.000443041325760685
715,0.9986599609879591
716,0.9911348558589275
717,0.9985081069821461
718,0.019086666922524906
719,0.0003913701818777488
720,0.9987281026016233
721,0.9997476769476078
722,0.003206030514562879
723,0.9998318580299547
724,2.1052608174270792e-05
725,0.00010343426167042217
726,0.0007049298952766657
727,0.9809017845366292
728,0.06047970690594386
729,0.853199857848206
730,3.2967591542564695e-06
731,0.999216593867334
732,0.9183241802133181
733,0.0002467821506689621
734,1.4155744075671263e-06
735,0.9998248832897066
736,0.00023805175010888793
737,0.00013569680174213618
738,9.419565316423791e-05
739,0.00011183865147135137
740,1.984871754230723e-07
741,0.9999546238875806
742,0.18696634956926453
743,0.9825182302983146
744,0.9997013651492622
745,2.9141391956947213e-05
746,1.0745486453769153e-07
747,0.9997010666509927
748,0.9977401194017506
749,0.10775084067364053
750,0.001050229400820652
751,2.763690614701801e-07
752,0.9996023868984364
753,0.9999684934973481
754,8.590416660263363e-07
755,0.9738578055138223
756,0.0015636694421707943
757,0.9995398209199661
758,0.9977906828856339
759,0.04310604754232415
760,0.9993416668468266
761,0.7292870019706629
762,0.0009704392399626806
763,0.0005179727704440689
764,0.9993388918644392
765,0.0005716154198981615
766,0.00015890060571805139
767,1.874048261688127e-05
768,0.9979906504237478
769,7.386998625000817e-05
770,0.0004346912272967322
771,2.4467841688443984e-05
772,0.02052066803572976
773,0.6331742448917904
774,0.9894049711066804
775,0.9999898170176951
776,0.9979224501978116
777,0.0006380932673078942
778,0.9988467288300525
779,0.9829817955956711
780,0.07339690974087736
781,0.999976965967928
782,0.019120919672745262
783,0.9881777600748829
784,0.9997934376474602
785,0.6735888985557293
786,1.5701955760033892e-05
787,0.0006149975316188712
788,0.9996924137352099
789,0.0001844821456312697
790,0.996938283519535
791,0.9963120228054756
792,0.3420434454776177
793,0.999916749432457
794,1.3710928985865623e-05
795,0.004172800696323217
796,0.9999541879758612
797,0.0005560888903424886
798,7.1034936064197384e-06
799,0.9735693339865054
800,0.9924678595271682
801,1.5800229004175807e-07
802,0.0006585013869100599
803,0.8084922903457529
804,0.997757543123397
805,0.35957638733455627
806,0.015703456145421294
807,0.005972163975466318
808,0.9989695387650027
809,0.999807650856494
810,0.9995023496630512
811,0.9996705818791971
812,6.4556231187766876e-06
813,0.032235087067214424
814,0.018944267342845184
815,2.3610366864785444e-07
816,0.9962332343894573
817,0.9991900407797792
818,0.0007470659526814949
819,0.008310638791855722
820,0.9991844115928138
821,0.9991745589994534
822,0.22399135409732276
823,2.1260831767589396e-06
824,3.976650266126509e-05
825,0.002941339526380244
826,0.9999304311934105
827,0.9986518615493909
828,0.996095437206785
829,1.0113910525447118e-07
830,0.0062472115439155115
831,0.8713633161225194
832,0.3023893679911723
833,0.9533946356463606
834,0.9998134098399624
835,0.9989410944804626
836,0.9999758689849128
837,0.9914025129927809
838,3.4862226986669704e-06
839,0.00498679091120531
840,0.9998015108796907
841,7.898517122527157e-06
842,5.4434789251523755e-06
843,0.9999533080439701
844,0.9989502946789188
845,1.0738836656636185e-05
846,2.5747643982726448e-05
847,0.9925649983762628
848,0.033352986027567894
849,4.879443534041254e-07
850,0.05477913805678454
851,0.031082109329896572
852,0.998712350398113
853,0.7657590756328375
854,1.2772340381705978e-05
855,2.795237313643888e-05
856,0.15717820825133724
857,0.0001159263850704697
858,0.018454376937903468
859,0.9818297126098068
860,0.9995516476461388
861,0.9617610603711776
862,0.00029109872937060867
863,7.026642734830465e-05
864,0.002271853336750564
865,2.8684080944499267e-05
866,0.0005444300980729287
867,0.9997305203974619
868,0.016184308452101035
869,0.9950748548912953
870,0.1425604489519959
871,0.9976074613671831
872,0.9998204478996199
873,0.9994671156550617
874,1.9497235231486426e-05
875,1.0760091672447763e-06
876,0.9999957404168422
877,0.991283540427762
878,0.0014331763075697134
879,0.9986266988611973
880,0.022825982262046702
881,4.809395609665025e-05
882,0.9999788041498091
883,0.9999955620782662
884,0.9915871687828534
885,0.6283223197543547
886,0.9999586879691275
887,0.0011515576686737313
888,0.9892685287554712
889,0.9961666294356877
890,0.9837109331832516
891,0.9988918048613693
892,1.0376080911523397e-05
893,0.9998813446676212
894,0.9820899258986495
895,0.9989126607779567
896,0.03262216566485356
897,4.376071798237776e-06
898,0.014333699042132763
899,0.001657017224853084
900,0.9998946667680617
901,0.0001048956663199013
902,0.9894010839131143
903,0.0005531682775809246
904,0.08865962907707281
905,0.9699470146881175
906,0.9609323103493563
907,0.1806986879888301
908,0.9993801982953572
909,6.146498287772591e-05
910,0.019213865891960908
911,0.9998318603918667
912,0.9983757379736543
913,0.0004377692960696487
914,0.0021947279848154233
915,4.688129473932926e-05
916,0.999933640164156
917,0.9845218205491935
918,3.8854361747284015e-05
919,0.9892979279165043
920,0.0004755394356479141
921,0.00022407465940531783
922,0.9992663571485996
923,2.4288382840039047e-06
924,0.9998541589138048
925,0.9999654551908724
926,0.9999534921092649
927,0.0520208857091685
928,0.954281276821481
929,3.4571118133080756e-05
930,0.9994770927793897
931,0.00032807924175738847
932,7.136058961568021e-07
933,0.9964338787884063
934,1.655845210150358e-07
935,0.0021079951839968044
936,0.9980669794319234
937,0.9999979689954369
938,0.00047304410005436875
939,0.9997877374782838
940,0.9997591870888831
941,0.9981576128511656
942,0.003059840106227748
943,0.9985123612114264
944,0.9999205988353093
945,0.9992214981892779
946,0.9684995692153152
947,0.0946481411616475
948,0.9493960711112676
949,0.999324478553906
950,0.0088025645506145
951,0.9912672469401224
952,0.9957552065760988
953,0.9990804994441003
954,0.9994240540526979
955,0.009039610039349605
956,0.0009203691383831294
957,0.9876236584764948
958,0.986721957562402
959,0.9993734354811383
960,0.00015910295043814648
961,0.9995665693422293
962,0.9999761903850816
963,0.9991765495282997
964,0.7983012312496105
965,0.011743211591649396
966,0.10900387753307401
967,0.00016428201932091108
968,0.010583365514661668
969,0.5792870197556897
970,0.43141775296947854
971,0.9999598390865114
972,0.00015025344450828948
973,0.9890637709762968
974,1.2802319024196986e-06
975,0.017903925279720952
976,0.00017479206788125547
977,0.0071528244984494505
978,0.003064569715870835
979,0.9939065864850902
980,0.9981621511718526
981,0.9576607724674843
982,0.9998826655397365
983,0.026928350476266315
984,0.0006572873964813041
985,0.9991095931508017
986,0.9922211310253675
987,0.27555192447684285
988,0.9977980152046971
989,0.9999784813553894
990,1.627138226203336e-05
991,0.9990504821309334
992,0.9916820252750352
993,0.3648187203950518
994,0.9999601615588174
995,0.0013149070857387923
996,0.9982058797094112
997,6.266366936038548e-05
998,0.9980545528061707
999,2.3490509400499563e-06
1000,0.0018878767459922872
1001,9.57690964178673e-07
1002,2.0794650368840574e-05
1003,0.5284383462180641
1004,0.7230023816032588
1005,0.47913576932622265
1006,0.00011251561357885643
1007,0.0002079595994316362
1008,0.9978055099221302
1009,0.061885013872098785
1010,0.0006688103944546774
1011,0.9977477012330439
1012,8.173735742248936e-05
1013,2.5103604642570564e-07
1014,0.02772566173790771
1015,0.002979879390289393
1016,0.9996282376610824
1017,0.9992894813115957
1018,4.348162357401936e-06
1019,0.9976812036839676
1020,0.9996288015599352
1021,0.9999996972095144
1022,0.002709108601957498
1023,0.9999457783325784
1024,5.036652945346515e-09
1025,0.002254634438269408
1026,0.0001431215691924401
1027,0.000519606558231692
1028,0.9991625308727199
1029,0.0001240832942967449
1030,0.0032147966405070543
1031,0.001165575035343584
1032,0.9971176628656137
1033,0.9942603022997243
1034,0.9985291074576962
1035,0.9989666067117247
1036,0.016051738055946542
1037,0.9994785534144156
1038,0.9957913866547308
1039,0.9948985624141586
1040,0.05877411733398838
1041,0.999334936907391
1042,0.9967444515452075
1043,0.9032187401347814
1044,0.9998847481044614
1045,0.9736600000360818
1046,0.9993422074257287
1047,0.0004026035069441382
1048,0.001482665763725622
1049,0.9934474416698246
1050,0.9964863122921331
1051,7.935685180557456e-06
1052,0.8136765809509431
1053,0.9997680176997147
1054,0.011693630417543677
1055,0.0010840687485524868
1056,0.9983476093154802
1057,0.9866024899033843
1058,0.9900058909902983
1059,0.9891957039809264
1060,0.9958169455980616
1061,0.0012802246812790928
1062,0.9870985417352317
1063,0.0013749419992480786
1064,0.0001285748561631106
1065,0.9895076066312526
1066,0.02825889248608525
1067,0.2630179539233039
1068,0.00013028152768084376
1069,0.9925835497706137
1070,0.8881498903439569
1071,0.9991379377851272
1072,0.00107189119841912
1073,0.9742626701001034
1074,0.0045130975672403335
1075,0.9870134998951041
1076,0.010894516700933275
1077,0.9984615388340441
1078,7.463788689251841e-05
1079,0.9999960964208412
1080,6.585864584885594e-05
1081,0.9999090871501537
1082,0.9988201697167569
1083,0.9999114827329153
1084,0.7313639949361543
1085,0.9893856240450674
1086,6.057188983237782e-05
1087,0.001017391620052383
1088,0.9999926478492733
1089,1.82753916527176e-06
1090,0.9426886846148588
1091,0.9940356065510052
1092,0.001033716714848998
1093,2.000857358955532e-05
1094,7.215566515096902e-06
1095,0.11176448701072916
1096,0.9996376257303046
1097,0.004100951491810267
1098,0.9998780981871339
1099,0.45215961510340263
1100,0.9730165259600995
1101,0.9991757331299208
1102,3.2231102131536555e-05
1103,0.00011632841999355528
1104,0.0012138358650439671
1105,0.9988512650656657
1106,0.9999984887743506
1107,0.2726405065133736
1108,0.003393032773915515
1109,0.9996481784297285
1110,0.0002555446185381719
1111,5.1222420279634674e-05
1112,0.9999487322728174
1113,0.9921450676104676
1114,0.021314509715711093
1115,0.0031534860035017766
1116,0.00010030790347912421
1117,0.00015648234499531093
1118,0.9978844817816609
1119,0.9967352841596654
1120,0.9514495245289174
1121,0.002203096047525726
1122,0.999197315285167
1123,0.00016466699378492718
1124,0.33933481466633925
1125,0.055334792495767816
1126,0.9994622611081126
1127,0.9983168518274252
1128,0.004365008365819689
1129,0.9970829908547378
1130,0.9998201601922663
1131,9.057119561159107e-07
1132,0.0007316364566846049
1133,0.020570628485380844
1134,0.9463022398074329
1135,0.00036580822256188116
1136,0.9995437607223019
1137,0.9889552813876561
1138,0.9983061914680226
1139,0.9564606423059115
1140,0.0008049473988006811
1141,0.0016279917652203071
1142,0.9992035100097678
1143,0.9984807986111276
1144,0.042758256654936835
1145,0.9973236404756847
1146,0.9967020884976696
1147,0.0006312570472437129
1148,4.785648316467755e-06
1149,0.9999315536026423
1150,0.9979476906042942
1151,0.9965943635318795
1152,0.9997328338794832
1153,0.9978195865072815
1154,0.9992153961351697
1155,0.47987625066756673
1156,0.9999983636966622
1157,0.9994935608511327
1158,5.580183949265376e-05
1159,0.9999447565910293
1160,0.9996440957368748
1161,0.65185642093222
1162,0.9979950664522628
1163,0.9999995066805913
1164,2.46962483926264e-07
1165,0.9831668387218689
1166,0.11440380609812038
1167,0.9972713296485383
1168,0.9993614066419271
1169,0.007251244733612761
1170,0.0006119763974373941
1171,0.0015676613651317594
1172,0.9999796033170678
1173,0.0016549268831374995
1174,0.21384723850895215
1175,0.9998951515693844
1176,0.6971329883226296
1177,0.9998906454147576
1178,0.9928647020364784
1179,0.9998718983780571
1180,0.9956736817886547
1181,0.999670253976483
1182,8.3422320906431e-06
1183,0.9997890162123431
1184,0.9999737942819219
1185,2.530370340495808e-05
1186,0.9967113697168544
1187,0.9984211449215755
1188,0.950170268587408
1189,0.04261760266424309
1190,4.103482619955716e-06
1191,0.0012584638852370148
1192,0.9989213472780933
1193,0.0006596305151058236
1194,5.747222242069913e-06
1195,0.002432109057121989
1196,0.999938353276915
1197,0.9998854893339235
1198,0.00025426442048578647
1199,0.943957940351135
1200,0.9984903291413787
1201,0.9973548149777511
